origin,destination,N,credit,pop.destination,pop.origin,rate.of.destpop,rate.of.origpop,SMvR.by.origin.fitted,SMvR.by.destination.fitted,Nmin,N.lower,N.upper,rate.of.destpop.lower,rate.of.destpop.upper,rate.of.origpop.lower,rate.of.origpop.upper
BRPC_Rural Towns,Boston_East Boston,63,All,40517,26052,1.55490288027248,2.41824044219254,1.41782378642517,0.790952326873872,63,61,65,-0.445097119727522,3.55490288027248,0.418240442192538,4.41824044219254
BRPC_Rural Towns,Boston_Fenway,63,All,46678,26052,1.34967222246026,2.41824044219254,1.2306861123996,0.859067504534858,63,61,65,-0.65032777753974,3.34967222246026,0.418240442192538,4.41824044219254
BRPC_Rural Towns,Boston_Hyde Park,61,All,34486,26052,1.76883372962941,2.34147090434516,1.61289464951036,1.04512078994714,61,59,63,-0.231166270370585,3.76883372962941,0.341470904345156,4.34147090434516
BRPC_Rural Towns,Boston_Jamaica Plain,61,All,35775,26052,1.70510132774284,2.34147090434516,1.55478084928063,0.806224057331355,61,59,63,-0.294898672257163,3.70510132774284,0.341470904345156,4.34147090434516
BRPC_Rural Towns,Boston_Mattapan,58,All,22082,26052,2.6265736799203,2.22631659757408,2.39501687689761,1.03773433907672,58,56,60,0.626573679920297,4.6265736799203,0.226316597574082,4.22631659757408
BRPC_Rural Towns,Boston_Roslindale,62,All,26808,26052,2.31274246493584,2.37985567326885,2.10885279091322,0.964484568690733,62,60,64,0.31274246493584,4.31274246493584,0.379855673268847,4.37985567326885
BRPC_Rural Towns,Boston_Roxbury,64,All,43129,26052,1.48392033202717,2.45662521111623,1.35309900740513,0.847212637518204,64,62,66,-0.516079667972826,3.48392033202717,0.456625211116229,4.45662521111623
BRPC_Rural Towns,Boston_South Boston,64,All,37911,26052,1.68816438500699,2.45662521111623,1.53933705495439,0.914272255993516,64,62,66,-0.31183561499301,3.68816438500699,0.456625211116229,4.45662521111623
BRPC_Rural Towns,Boston_South End,59,All,30100,26052,1.96013289036545,2.26470136649777,1.78732901699137,0.859209850965305,59,57,61,-0.0398671096345515,3.96013289036545,0.264701366497774,4.26470136649777
BRPC_Rural Towns,Boston_West Roxbury,62,All,30445,26052,2.03645918870094,2.37985567326885,1.85692644502551,0.867354059772286,62,60,64,0.036459188700936,4.03645918870094,0.379855673268847,4.37985567326885
BRPC_Rural Towns,BRPC_Developing Suburbs,,All,44302,26052,,,0,0,0,,,,,,
BRPC_Rural Towns,BRPC_Regional Urban Centers,,All,60865,26052,,,0.0149813642616795,0.0189740412302614,1,,,,,,
BRPC_Rural Towns,Cambridge_All,68,All,105162,26052,0.646621403168445,2.61016428681099,0.589615736040815,0.847569445284803,68,66,70,-1.35337859683156,2.64662140316845,0.610164286810993,4.61016428681099
BRPC_Rural Towns,CMRPC_Developing Suburbs,87,All,335823,26052,0.259065043192396,3.33947489636112,0.236226059601277,1.19886420256792,87,85,89,-1.7409349568076,2.2590650431924,1.33947489636112,5.33947489636112
BRPC_Rural Towns,CMRPC_Regional Urban Centers,68,All,30526,26052,2.22760925113018,2.61016428681099,2.03122485859674,1.1656261088167,68,66,70,0.227609251130184,4.22760925113018,0.610164286810993,4.61016428681099
BRPC_Rural Towns,Everett_All,62,All,41667,26052,1.48798809609523,2.37985567326885,1.35680816038595,0.841794408140546,62,60,64,-0.512011903904769,3.48798809609523,0.379855673268847,4.37985567326885
BRPC_Rural Towns,Framingham_All,67,All,68318,26052,0.980707866155332,2.5717795178873,0.894249382267296,0.881131492105737,67,65,69,-1.01929213384467,2.98070786615533,0.571779517887302,4.5717795178873
BRPC_Rural Towns,FRCOG_Developing Suburbs,84,All,38857,26052,2.16177265357593,3.22432058959005,1.97119236704116,1.54558261986859,84,82,86,0.161772653575932,4.16177265357593,1.22432058959005,5.22432058959005
BRPC_Rural Towns,FRCOG_Rural Towns,,All,32515,26052,,,0,0,0,,,,,,
BRPC_Rural Towns,ICC_Inner Core,79,All,430701,26052,0.183421909863223,3.0323967449716,0.16725156924916,1.08952204621675,79,77,81,-1.81657809013678,2.18342190986322,1.0323967449716,5.0323967449716
BRPC_Rural Towns,ICC_Maturing Suburbs,65,All,53631,26052,1.2119856053402,2.49500998003992,1.1051378461368,0.982880156830103,65,63,67,-0.788014394659805,3.2119856053402,0.49500998003992,4.49500998003992
BRPC_Rural Towns,MAGIC_Developing Suburbs,70,All,49322,26052,1.41924496168039,2.68693382465838,1.29412537012081,1.06112629363157,70,68,72,-0.580755038319614,3.41924496168039,0.686933824658376,4.68693382465838
BRPC_Rural Towns,MAGIC_Maturing Suburbs,71,All,118433,26052,0.59949507316373,2.72531859358207,0.546644028614369,0.914360958170631,71,69,73,-1.40050492683627,2.59949507316373,0.725318593582067,4.72531859358207
BRPC_Rural Towns,Metrowest_Developing Suburbs,56,All,13547,26052,4.13375655126596,2.1495470597267,3.76932761527119,1.08554067432302,56,54,58,2.13375655126596,6.13375655126596,0.149547059726701,4.1495470597267
BRPC_Rural Towns,Metrowest_Maturing Suburbs,71,All,111603,26052,0.636183615135794,2.72531859358207,0.580098135721133,1.04616049440503,71,69,73,-1.36381638486421,2.63618361513579,0.725318593582067,4.72531859358207
BRPC_Rural Towns,Metrowest_Regional Urban Centers,65,All,38499,26052,1.68835554170238,2.49500998003992,1.53951135941616,1.00687094923063,65,63,67,-0.311644458297618,3.68835554170238,0.49500998003992,4.49500998003992
BRPC_Rural Towns,MRPC_Developing Suburbs,81,All,111409,26052,0.727050776867219,3.10916628281898,0.662954515333203,1.20421318403884,81,79,83,-1.27294922313278,2.72705077686722,1.10916628281898,5.10916628281898
BRPC_Rural Towns,MRPC_Regional Urban Centers,77,All,111476,26052,0.690731637303097,2.95562720712421,0.629837244389898,1.12359328278608,77,75,79,-1.3092683626969,2.6907316373031,0.955627207124213,4.95562720712421
BRPC_Rural Towns,MRPC_Rural Towns,69,All,22894,26052,3.01389010221019,2.64854905573468,2.74818776838086,1.30837681814435,69,67,71,1.01389010221019,5.01389010221019,0.648549055734685,4.64854905573468
BRPC_Rural Towns,MVPC_Regional Urban Centers,72,All,141833,26052,0.507639265897217,2.76370336250576,0.462886161730153,1.01808128747312,72,70,74,-1.49236073410278,2.50763926589722,0.763703362505758,4.76370336250576
BRPC_Rural Towns,NMCOG_Developing Suburbs,71,All,77376,26052,0.917597187758478,2.72531859358207,0.836702494841884,1.06116795096533,71,69,73,-1.08240281224152,2.91759718775848,0.725318593582067,4.72531859358207
BRPC_Rural Towns,NMCOG_Maturing Suburbs,71,All,103006,26052,0.689280236102751,2.72531859358207,0.628513797651453,0.974688163347328,71,69,73,-1.31071976389725,2.68928023610275,0.725318593582067,4.72531859358207
BRPC_Rural Towns,NSPC_Maturing Suburbs,70,All,165801,26052,0.422192869765562,2.68693382465838,0.384972657011107,0.925830473816658,70,68,72,-1.57780713023444,2.42219286976556,0.686933824658376,4.68693382465838
BRPC_Rural Towns,NSPC_Regional Urban Centers,64,All,38120,26052,1.67890870933893,2.45662521111623,1.53089735284302,0.928130389689112,64,62,66,-0.32109129066107,3.67890870933893,0.456625211116229,4.45662521111623
BRPC_Rural Towns,NSTF_Developing Suburbs,66,All,56482,26052,1.16851386282355,2.53339474896361,1.06549854045448,1.01106232428948,66,64,68,-0.831486137176445,3.16851386282355,0.533394748963611,4.53339474896361
BRPC_Rural Towns,NSTF_Maturing Suburbs,65,All,63498,26052,1.02365428832404,2.49500998003992,0.933409679457036,0.916263000178418,65,63,67,-0.976345711675958,3.02365428832404,0.49500998003992,4.49500998003992
BRPC_Rural Towns,NSTF_Regional Urban Centers,70,All,160882,26052,0.435101502964906,2.68693382465838,0.396743274605602,0.920132745106555,70,68,72,-1.56489849703509,2.43510150296491,0.686933824658376,4.68693382465838
BRPC_Rural Towns,OCPC_Developing Suburbs,72,All,196341,26052,0.366708940058368,2.76370336250576,0.334380149722537,0.902496775041701,72,70,74,-1.63329105994163,2.36670894005837,0.763703362505758,4.76370336250576
BRPC_Rural Towns,PVPC_Developing Suburbs,103,All,183765,26052,0.560498462710527,3.95363119914018,0.511085330645517,1.61108045200982,103,101,105,-1.43950153728947,2.56049846271053,1.95363119914018,5.95363119914018
BRPC_Rural Towns,PVPC_Maturing Suburbs,73,All,15784,26052,4.6249366447035,2.80208813142945,4.21720563307526,1.54040501267465,73,71,75,2.6249366447035,6.6249366447035,0.802088131429449,4.80208813142945
BRPC_Rural Towns,PVPC_Regional Urban Centers,109,All,245055,26052,0.44479810654751,4.18393981268233,0.405585032751,1.62073265788846,109,107,111,-1.55520189345249,2.44479810654751,2.18393981268233,6.18393981268233
BRPC_Rural Towns,PVPC_Rural Towns,,All,23906,26052,,,0,0,0,,,,,,
BRPC_Rural Towns,Somerville_2143,58,All,20535,26052,2.82444606768931,2.22631659757408,2.57544498055286,0.898593336872489,58,56,60,0.824446067689311,4.82444606768931,0.226316597574082,4.22631659757408
BRPC_Rural Towns,Somerville_2144,61,All,29409,26052,2.07419497432759,2.34147090434516,1.89133547155682,0.901801784793273,61,59,63,0.0741949743275869,4.07419497432759,0.341470904345156,4.34147090434516
BRPC_Rural Towns,Somerville_2145,60,All,25810,26052,2.32468035645099,2.30308613542146,2.11973824669614,0.939221386269613,60,58,62,0.324680356450988,4.32468035645099,0.303086135421465,4.30308613542146
BRPC_Rural Towns,SRPEDD_Developing Suburbs,77,All,291925,26052,0.263766378350604,2.95562720712421,0.240512928511119,1.03516233710368,77,75,79,-1.7362336216494,2.2637663783506,0.955627207124213,4.95562720712421
BRPC_Rural Towns,SRPEDD_Maturing Suburbs,60,All,23184,26052,2.5879917184265,2.30308613542146,2.359836272741,1.06619583797093,60,58,62,0.587991718426501,4.5879917184265,0.303086135421465,4.30308613542146
BRPC_Rural Towns,SRPEDD_Regional Urban Centers,70,All,117632,26052,0.595076169749728,2.68693382465838,0.542614692473974,0.976243647500395,70,68,72,-1.40492383025027,2.59507616974973,0.686933824658376,4.68693382465838
BRPC_Rural Towns,SSC_Developing Suburbs,63,All,43578,26052,1.44568360181743,2.41824044219254,1.31823319919658,0.971075098109879,63,61,65,-0.554316398182569,3.44568360181743,0.418240442192538,4.41824044219254
BRPC_Rural Towns,SSC_Maturing Suburbs,73,All,205187,26052,0.355773026556263,2.80208813142945,0.324408338308274,0.85224590863563,73,71,75,-1.64422697344374,2.35577302655626,0.802088131429449,4.80208813142945
BRPC_Rural Towns,SWAP_Developing Suburbs,70,All,109836,26052,0.63731381332168,2.68693382465838,0.581128696466536,1.09953651773942,70,68,72,-1.36268618667832,2.63731381332168,0.686933824658376,4.68693382465838
BRPC_Rural Towns,SWAP_Regional Urban Centers,63,All,27999,26052,2.25008036001286,2.41824044219254,2.05171493105427,1.15578079990316,63,61,65,0.250080360012857,4.25008036001286,0.418240442192538,4.41824044219254
BRPC_Rural Towns,TRIC_Developing Suburbs,62,All,46524,26052,1.33264551629267,2.37985567326885,1.21516046811971,0.892707664376231,62,60,64,-0.667354483707334,3.33264551629267,0.379855673268847,4.37985567326885
BRPC_Rural Towns,TRIC_Maturing Suburbs,72,All,176335,26052,0.408313721042334,2.76370336250576,0.372317083827219,0.958441388053552,72,70,74,-1.59168627895767,2.40831372104233,0.763703362505758,4.76370336250576
BRPC_Rural Towns,TRIC_Regional Urban Centers,61,All,28602,26052,2.13271799174883,2.34147090434516,1.94469914282268,0.92814456472158,61,59,63,0.132717991748829,4.13271799174883,0.341470904345156,4.34147090434516
BRPC_Rural Towns,Worcester_Burncoat,66,All,39294,26052,1.67964574744236,2.53339474896361,1.53156941420955,1.09262430456688,66,64,68,-0.320354252557642,3.67964574744236,0.533394748963611,4.53339474896361
BRPC_Rural Towns,Worcester_Doherty,70,All,63489,26052,1.10255319819181,2.68693382465838,1.00535291948367,1.13010396323298,70,68,72,-0.897446801808187,3.10255319819181,0.686933824658376,4.68693382465838
BRPC_Rural Towns,Worcester_North,66,All,38552,26052,1.71197343847271,2.53339474896361,1.56104711978497,1.12252936011702,66,64,68,-0.288026561527288,3.71197343847271,0.533394748963611,4.53339474896361
BRPC_Rural Towns,Worcester_South,66,All,39710,26052,1.66204986149584,2.53339474896361,1.51552476862125,1.08372063527719,66,64,68,-0.337950138504155,3.66204986149585,0.533394748963611,4.53339474896361
Cambridge_All,Boston_Allston/Brighton,,All,75009,105162,,,0,0,0,,,,,,
Cambridge_All,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,All,55232,105162,,,0.00967537933798139,0.00326714296435432,1,,,,,,
Cambridge_All,Boston_Charlestown,,All,16439,105162,,,0.0325074853455434,0.00425349357219914,1,,,,,,
Cambridge_All,Boston_Dorchester,158,All,128863,105162,1.226108347625,1.50244384853845,0.655220716203032,0.588115034387717,158,156,160,-0.773891652375003,3.226108347625,-0.497556151461555,3.50244384853845
Cambridge_All,Boston_East Boston,171,All,40517,105162,4.2204506750253,1.626062646203,2.2553689642079,0.531848699251283,171,169,173,2.2204506750253,6.2204506750253,-0.373937353796999,3.626062646203
Cambridge_All,Boston_Fenway,392,All,46678,105162,8.39796049530828,3.72758220650045,4.48779074136407,1.3242044456024,392,390,394,6.39796049530828,10.3979604953083,1.72758220650045,5.72758220650045
Cambridge_All,Boston_Hyde Park,116,All,34486,105162,3.36368381372151,1.10306004069911,1.79752084860712,0.492353323270099,116,114,118,1.36368381372151,5.36368381372151,-0.896939959300888,3.10306004069911
Cambridge_All,Boston_Jamaica Plain,147,All,35775,105162,4.10901467505241,1.39784332743767,2.1958186187148,0.48131066538943,147,145,149,2.10901467505241,6.10901467505241,-0.602156672562332,3.39784332743767
Cambridge_All,Boston_Mattapan,114,All,22082,105162,5.16257585363645,1.08404176413533,2.75883175807781,0.505295322714814,114,112,116,3.16257585363645,7.16257585363645,-0.915958235864666,3.08404176413533
Cambridge_All,Boston_Roslindale,126,All,26808,105162,4.70008952551477,1.198151423518,2.51168343408754,0.485575058991151,126,124,128,2.70008952551477,6.70008952551477,-0.801848576481999,3.198151423518
Cambridge_All,Boston_Roxbury,203,All,43129,105162,4.70680980314869,1.93035507122345,2.51527468695921,0.66571864679951,203,201,205,2.70680980314869,6.70680980314869,-0.0696449287765544,3.93035507122345
Cambridge_All,Boston_South Boston,161,All,37911,105162,4.24678853103321,1.53097126338411,2.2694436656078,0.56977537497445,161,159,163,2.24678853103321,6.24678853103321,-0.469028736615888,3.53097126338411
Cambridge_All,Boston_South End,177,All,30100,105162,5.88039867109635,1.68311747589433,3.14242948944796,0.638561506171853,177,175,179,3.88039867109635,7.88039867109635,-0.316882524105666,3.68311747589433
Cambridge_All,Boston_West Roxbury,122,All,30445,105162,4.00722614550829,1.16011487039045,2.14142379026564,0.422811498166713,122,120,124,2.00722614550829,6.00722614550829,-0.839885129609555,3.16011487039045
Cambridge_All,BRPC_Developing Suburbs,72,All,44302,105162,1.62520879418536,0.684657956296,0.868496223982392,0.35012876498528,72,70,74,-0.374791205814636,3.62520879418536,-1.315342043704,2.684657956296
Cambridge_All,BRPC_Regional Urban Centers,72,All,60865,105162,1.18294586379693,0.684657956296,0.632155092661923,0.338434453447209,72,70,74,-0.817054136203072,3.18294586379693,-1.315342043704,2.684657956296
Cambridge_All,BRPC_Rural Towns,69,All,26052,105162,2.64854905573468,0.656130541450334,1.4153595908215,0.368955898731199,69,67,71,0.648549055734685,4.64854905573468,-1.34386945854967,2.65613054145033
Cambridge_All,CMRPC_Developing Suburbs,109,All,335823,105162,0.324575743769783,1.03649607272589,0.173450210747618,0.372099828942368,109,107,111,-1.67542425623022,2.32457574376978,-0.96350392727411,3.03649607272589
Cambridge_All,CMRPC_Regional Urban Centers,80,All,30526,105162,2.62071676603551,0.760731062551112,1.400486278177,0.339721140457721,80,78,82,0.620716766035511,4.62071676603551,-1.23926893744889,2.76073106255111
Cambridge_All,Everett_All,167,All,41667,105162,4.00796793625651,1.58802609307545,2.14182019623275,0.561711157591351,167,165,169,2.00796793625651,6.00796793625651,-0.411973906924555,3.58802609307545
Cambridge_All,Framingham_All,105,All,68318,105162,1.53693023800463,0.998459519598334,0.821320997650923,0.342087694606723,105,103,107,-0.463069761995375,3.53693023800463,-1.00154048040167,2.99845951959833
Cambridge_All,FRCOG_Developing Suburbs,77,All,38857,105162,1.9816249324446,0.732203647705445,1.05896164070425,0.350982850697797,77,75,79,-0.0183750675553955,3.9816249324446,-1.26779635229456,2.73220364770545
Cambridge_All,FRCOG_Rural Towns,76,All,32515,105162,2.33738274642473,0.722694509423556,1.24907525515145,0.367063963484768,76,74,78,0.337382746424727,4.33738274642473,-1.27730549057644,2.72269450942356
Cambridge_All,ICC_Inner Core,,All,430701,105162,,,0,0,0,,,,,,
Cambridge_All,ICC_Maturing Suburbs,119,All,53631,105162,2.21886595439205,1.13158745554478,1.18574100128379,0.44577571419375,119,117,121,0.218865954392049,4.21886595439205,-0.868412544455222,3.13158745554478
Cambridge_All,MAGIC_Developing Suburbs,104,All,49322,105162,2.10859251449657,0.988950381316445,1.12681191691173,0.390557163366413,104,102,106,0.108592514496574,4.10859251449657,-1.01104961868355,2.98895038131645
Cambridge_All,MAGIC_Maturing Suburbs,146,All,118433,105162,1.23276451664654,1.38833418915578,0.658777710037968,0.465794561577851,146,144,148,-0.767235483353457,3.23276451664654,-0.611665810844221,3.38833418915578
Cambridge_All,Metrowest_Developing Suburbs,85,All,13547,105162,6.27445190817155,0.808276753960556,3.35300781616653,0.408187059019549,85,83,87,4.27445190817155,8.27445190817155,-1.19172324603944,2.80827675396056
Cambridge_All,Metrowest_Maturing Suburbs,129,All,111603,105162,1.15588290637348,1.22667883836367,0.617692903916607,0.470881805540393,129,127,131,-0.844117093626515,3.15588290637349,-0.773321161636333,3.22667883836367
Cambridge_All,Metrowest_Regional Urban Centers,94,All,38499,105162,2.44162186030806,0.893858998497556,1.30477965271738,0.360720263844867,94,92,96,0.44162186030806,4.44162186030806,-1.10614100150244,2.89385899849756
Cambridge_All,MRPC_Developing Suburbs,102,All,111409,105162,0.915545422721683,0.969932104752667,0.489258823458873,0.375665024614479,102,100,104,-1.08445457727832,2.91554542272168,-1.03006789524733,2.96993210475267
Cambridge_All,MRPC_Regional Urban Centers,98,All,111476,105162,0.879112992931214,0.931895551625112,0.469789677207184,0.3542637513758,98,96,100,-1.12088700706879,2.87911299293121,-1.06810444837489,2.93189555162511
Cambridge_All,MRPC_Rural Towns,79,All,22894,105162,3.45068576919717,0.751221924269223,1.84401387158363,0.371101810958527,79,77,81,1.45068576919717,5.45068576919717,-1.24877807573078,2.75122192426922
Cambridge_All,MVPC_Regional Urban Centers,103,All,141833,105162,0.726206172047408,0.979441243034556,0.38807771685239,0.360802398419784,103,101,105,-1.27379382795259,2.72620617204741,-1.02055875696544,2.97944124303456
Cambridge_All,NMCOG_Developing Suburbs,103,All,77376,105162,1.33116211745244,0.979441243034556,0.711360458208294,0.381368864326365,103,101,105,-0.66883788254756,3.33116211745244,-1.02055875696544,2.97944124303456
Cambridge_All,NMCOG_Maturing Suburbs,117,All,103006,105162,1.13585616371862,1.112569178981,0.606990801862614,0.397901372783182,117,115,119,-0.864143836281382,3.13585616371862,-0.887430821018999,3.112569178981
Cambridge_All,NSPC_Maturing Suburbs,161,All,165801,105162,0.971043600460793,1.53097126338411,0.518916525273415,0.52752317052647,161,159,163,-1.02895639953921,2.97104360046079,-0.469028736615888,3.53097126338411
Cambridge_All,NSPC_Regional Urban Centers,123,All,38120,105162,3.22665267576076,1.16962400867233,1.72429270320652,0.441892227616414,123,121,125,1.22665267576076,5.22665267576076,-0.830375991327666,3.16962400867233
Cambridge_All,NSTF_Developing Suburbs,103,All,56482,105162,1.82358981622464,0.979441243034556,0.974509167776017,0.390888999865739,103,101,105,-0.176410183775362,3.82358981622464,-1.02055875696544,2.97944124303456
Cambridge_All,NSTF_Maturing Suburbs,115,All,63498,105162,1.81108066395792,1.09355090241722,0.967824394996214,0.401593676463206,115,113,117,-0.18891933604208,3.81108066395792,-0.906449097582777,3.09355090241722
Cambridge_All,NSTF_Regional Urban Centers,115,All,160882,105162,0.714809612013774,1.09355090241722,0.381987502849726,0.37448335516147,115,113,117,-1.28519038798623,2.71480961201377,-0.906449097582777,3.09355090241722
Cambridge_All,OCPC_Developing Suburbs,110,All,196341,105162,0.560249769533618,1.04600521100778,0.299392183372259,0.341576575264368,110,108,112,-1.43975023046638,2.56024976953362,-0.953994788992222,3.04600521100778
Cambridge_All,PVPC_Developing Suburbs,87,All,183765,105162,0.473430740347727,0.827295030524334,0.252996914476635,0.337117648204638,87,85,89,-1.52656925965227,2.47343074034773,-1.17270496947567,2.82729503052433
Cambridge_All,PVPC_Maturing Suburbs,68,All,15784,105162,4.30816016218956,0.646621403168445,2.30224008543376,0.355470207939269,68,66,70,2.30816016218956,6.30816016218956,-1.35337859683156,2.64662140316845
Cambridge_All,PVPC_Regional Urban Centers,88,All,245055,105162,0.359103058497072,0.836804168806223,0.191901281509841,0.324152809399992,88,86,90,-1.64089694150293,2.35910305849707,-1.16319583119378,2.83680416880622
Cambridge_All,PVPC_Rural Towns,76,All,23906,105162,3.17911821300092,0.722694509423556,1.69889073543251,0.351814767699695,76,74,78,1.17911821300092,5.17911821300092,-1.27730549057644,2.72269450942356
Cambridge_All,Somerville_2143,,All,20535,105162,,,0,0,0,,,,,,
Cambridge_All,Somerville_2144,,All,29409,105162,,,0.0181709868270049,0.00366238071057805,1,,,,,,
Cambridge_All,Somerville_2145,198,All,25810,105162,7.67144517628826,1.882809379814,4.09954781929046,0.767828353700164,198,196,200,5.67144517628826,9.67144517628826,-0.117190620185999,3.882809379814
Cambridge_All,SRPEDD_Developing Suburbs,106,All,291925,105162,0.363106962404727,1.00796865788022,0.194040929927588,0.353025303429175,106,104,108,-1.63689303759527,2.36310696240473,-0.992031342119777,3.00796865788022
Cambridge_All,SRPEDD_Maturing Suburbs,88,All,23184,105162,3.79572118702554,0.836804168806223,2.02839753883688,0.387391990362814,88,86,90,1.79572118702554,5.79572118702554,-1.16319583119378,2.83680416880622
Cambridge_All,SRPEDD_Regional Urban Centers,98,All,117632,105162,0.833106637649619,0.931895551625112,0.445204315631359,0.338585604177863,98,96,100,-1.16689336235038,2.83310663764962,-1.06810444837489,2.93189555162511
Cambridge_All,SSC_Developing Suburbs,101,All,43578,105162,2.31768323465969,0.960422966470778,1.23854802219318,0.385670014494918,101,99,103,0.317683234659691,4.31768323465969,-1.03957703352922,2.96042296647078
Cambridge_All,SSC_Maturing Suburbs,122,All,205187,105162,0.594579578628276,1.16011487039045,0.317737708990518,0.352845130296897,122,120,124,-1.40542042137172,2.59457957862828,-0.839885129609555,3.16011487039045
Cambridge_All,SWAP_Developing Suburbs,109,All,109836,105162,0.99238865217233,1.03649607272589,0.530323119231375,0.424150856264765,109,107,111,-1.00761134782767,2.99238865217233,-0.96350392727411,3.03649607272589
Cambridge_All,SWAP_Regional Urban Centers,88,All,27999,105162,3.14296939176399,0.836804168806223,1.67957314691218,0.399944593891691,88,86,90,1.14296939176399,5.14296939176399,-1.16319583119378,2.83680416880622
Cambridge_All,TRIC_Developing Suburbs,108,All,46524,105162,2.32138251225174,1.026986934444,1.2405248811861,0.385233070177378,108,106,110,0.321382512251741,4.32138251225174,-0.973013065555999,3.026986934444
Cambridge_All,TRIC_Maturing Suburbs,134,All,176335,105162,0.759917203051011,1.27422452977311,0.406092573305254,0.441896023855593,134,132,136,-1.24008279694899,2.75991720305101,-0.725775470226888,3.27422452977311
Cambridge_All,TRIC_Regional Urban Centers,100,All,28602,105162,3.49625900286693,0.950913828188889,1.8683677770624,0.376936352065815,100,98,102,1.49625900286693,5.49625900286693,-1.04908617181111,2.95091382818889
Cambridge_All,Worcester_Burncoat,84,All,39294,105162,2.13773095129027,0.798767615678667,1.14238322222254,0.344499376162551,84,82,86,0.137730951290273,4.13773095129027,-1.20123238432133,2.79876761567867
Cambridge_All,Worcester_Doherty,89,All,63489,105162,1.40181763770102,0.846313307088112,0.749118100647191,0.355952950422471,89,87,91,-0.598182362298981,3.40181763770102,-1.15368669291189,2.84631330708811
Cambridge_All,Worcester_North,85,All,38552,105162,2.20481427682092,0.808276753960556,1.17823191755572,0.358141733652831,85,83,87,0.204814276820917,4.20481427682092,-1.19172324603944,2.80827675396056
Cambridge_All,Worcester_South,86,All,39710,105162,2.1657013346764,0.817785892242445,1.15733033082859,0.349827616491377,86,84,88,0.165701334676404,4.1657013346764,-1.18221410775756,2.81778589224245
CMRPC_Developing Suburbs,Boston_Allston/Brighton,107,All,75009,335823,1.4264954872082,0.318620225535476,0.794411938490445,0.0969011403364096,107,105,109,-0.573504512791798,3.4264954872082,-1.68137977446452,2.31862022553548
CMRPC_Developing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",100,All,55232,335823,1.81054461181924,0.297775911715398,1.00828798106728,0.102309635855028,100,98,102,-0.189455388180765,3.81054461181924,-1.7022240882846,2.2977759117154
CMRPC_Developing Suburbs,Boston_Charlestown,90,All,16439,335823,5.47478557089847,0.267998320543858,3.04889504186857,0.119877227567988,90,88,92,3.47478557089847,7.47478557089847,-1.73200167945614,2.26799832054386
CMRPC_Developing Suburbs,Boston_Dorchester,110,All,128863,335823,0.853619735688289,0.327553502886937,0.475378797229143,0.12821719746902,110,108,112,-1.14638026431171,2.85361973568829,-1.67244649711306,2.32755350288694
CMRPC_Developing Suburbs,Boston_East Boston,98,All,40517,335823,2.41873781375719,0.29182039348109,1.34698932632974,0.0954479195806698,98,96,100,0.418737813757188,4.41873781375719,-1.70817960651891,2.29182039348109
CMRPC_Developing Suburbs,Boston_Fenway,100,All,46678,335823,2.14233686104803,0.297775911715398,1.19306229423515,0.105783364186898,100,98,102,0.142336861048031,4.14233686104803,-1.7022240882846,2.2977759117154
CMRPC_Developing Suburbs,Boston_Hyde Park,99,All,34486,335823,2.87073015136577,0.294798152598244,1.59870278236401,0.131583816628548,99,97,101,0.870730151365772,4.87073015136577,-1.70520184740176,2.29479815259824
CMRPC_Developing Suburbs,Boston_Jamaica Plain,97,All,35775,335823,2.71139063591894,0.288842634363936,1.5099669858057,0.0994553808783274,97,95,99,0.711390635918938,4.71139063591894,-1.71115736563606,2.28884263436394
CMRPC_Developing Suburbs,Boston_Mattapan,93,All,22082,335823,4.21157503849289,0.27693159789532,2.34541610571446,0.129083810013592,93,91,95,2.21157503849289,6.21157503849289,-1.72306840210468,2.27693159789532
CMRPC_Developing Suburbs,Boston_Roslindale,97,All,26808,335823,3.61832288868994,0.288842634363936,2.01503539679196,0.117059310256973,97,95,99,1.61832288868994,5.61832288868994,-1.71115736563606,2.28884263436394
CMRPC_Developing Suburbs,Boston_Roxbury,97,All,43129,335823,2.24906675322869,0.288842634363936,1.25249991692826,0.0996127243911112,97,95,99,0.249066753228686,4.24906675322869,-1.71115736563606,2.28884263436394
CMRPC_Developing Suburbs,Boston_South Boston,99,All,37911,335823,2.61137928305769,0.294798152598244,1.45427090165401,0.10971383458051,99,97,101,0.611379283057688,4.61137928305769,-1.70520184740176,2.29479815259824
CMRPC_Developing Suburbs,Boston_South End,95,All,30100,335823,3.15614617940199,0.282887116129628,1.75765028843165,0.107325142504603,95,93,97,1.15614617940199,5.15614617940199,-1.71711288387037,2.28288711612963
CMRPC_Developing Suburbs,Boston_West Roxbury,100,All,30445,335823,3.28461159467893,0.297775911715398,1.82919237215662,0.108526390415091,100,98,102,1.28461159467893,5.28461159467893,-1.7022240882846,2.2977759117154
CMRPC_Developing Suburbs,BRPC_Developing Suburbs,89,All,44302,335823,2.00893864836802,0.265020561426704,1.1187731473878,0.135529458198424,89,87,91,0.00893864836801939,4.00893864836802,-1.7349794385733,2.2650205614267
